Title,Bookmark
Annual Summary Report ,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Summary%20Report%20(1904%20-%20Last%20Calendar%20Year)

ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
Bryce Canyon NP,1988,"791,348","323,428","6,025,064","97,028","35,285",0,"51,230","49,312","2,841",0,"2,981","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1989,"808,045","351,076","6,352,220","91,708","36,769",0,"51,110","49,615","2,953",0,"2,251","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1990,"862,659","350,835","6,488,582","105,249","41,364",0,"50,362","47,069","3,004",0,"2,528","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1991,"929,067","395,877","6,858,210","118,762","45,471",0,"54,404","43,384","3,452",0,"2,697","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1992,"1,018,174","459,150","7,387,986","137,746","45,422",0,"59,355","48,273","4,177",0,"1,534","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1993,"1,107,951","492,486","7,347,518","147,746","43,178",0,"57,626","39,591","5,237",0,"1,896","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1994,"1,028,134","471,509","8,823,671","141,453","49,489",0,"53,311","49,078","3,115",0,"1,614","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1995,"994,548","474,037","8,473,981","142,212","50,482",0,"35,807","60,327","2,766",0,"2,000","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1996,"1,269,600","473,608","9,674,502","142,083","46,009",0,"40,402","68,726","3,183",0,"1,546","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1997,"1,174,824","507,616","9,336,175","152,286","47,213",0,"43,220","64,828","2,826",0,"2,028","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1998,"1,166,331","522,242","9,039,504","156,672","46,126",0,"37,593","61,808","2,557",0,"1,670","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,1999,"1,081,521","536,223","8,730,198","160,869","46,408",0,"40,020","59,779","2,532",0,"1,402","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2000,"1,099,275","541,182","8,659,010","162,355","46,376",0,"36,285","58,714","2,249",0,"1,830","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2001,"1,068,619","501,260","8,255,085","150,379","45,734",0,"33,618","54,690","1,864",0,"1,671","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2002,"886,436","482,818","7,339,928","144,846","45,792",0,"40,237","42,370","1,928",0,"1,614","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2003,"903,760","510,477","7,266,085","153,143","46,325",0,"37,635","39,395","1,988",0,"1,425","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2004,"987,253","535,905","7,799,166","160,771","44,934",0,"46,197","39,444","1,450",0,"1,366","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2005,"1,017,681","487,959","7,762,827","146,388","44,923",0,"35,793","42,517","1,548",0,"1,575","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2006,"890,676","494,029","7,239,189","148,210","45,651",0,"32,045","47,901","1,291",0,"1,237","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2009,"1,216,377","445,610","9,177,322","133,682","52,180",0,"37,822","56,155","1,824",0,"1,984","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2010,"1,285,492","496,845","9,419,580","149,054","51,156",0,"39,591","52,279","1,918",0,"2,021","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2011,"1,296,000","323,599","9,008,216","97,079","49,883",0,"35,527","45,014","1,702",0,"1,095","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2012,"1,385,352","423,628","9,580,048","127,088","50,191",0,"41,299","50,386","1,712",0,"1,094","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2013,"1,311,875","518,962","9,178,420","155,687","48,090",0,"37,839","48,291","1,662",0,"1,552","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2014,"1,435,741","434,913","9,679,041","130,473","52,063",0,"38,054","50,005","1,449",0,"1,068","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2015,"1,745,804","419,035","11,039,361","125,711","53,792",0,"36,532","56,658","2,072",0,"1,432","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2016,"2,365,110","427,347","13,615,150","128,204","56,844",0,"38,192","62,768","2,684",0,"2,201","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Bryce Canyon NP,2017,"2,571,684","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1965,"19,400",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1966,"20,200",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1967,"23,200",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1968,"26,300",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1969,"26,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1970,"33,400",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1971,"55,400",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1972,"60,639",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1973,"62,500",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1974,"59,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1975,"71,700",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1976,"80,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1977,"75,500",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1978,"85,932",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1979,"74,545",588,"1,425,466","2,359",0,0,"7,223","5,213","39,819",8,"2,374","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1980,"56,505",460,"1,354,245","1,489",0,0,"7,333","4,610","40,012",5,"2,106","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1981,"89,915","1,005","1,744,517","9,014",0,0,"9,431","4,953","45,446",186,"3,761","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1982,"97,079","1,231","1,989,457","8,339",0,0,"11,470","5,356","48,861",127,"3,669","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1983,"100,022","1,757","1,912,061","19,792",0,0,"12,240","5,121","43,679",638,"4,160","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1984,"102,533","3,113","1,924,654","29,355",0,0,"13,261","5,470","45,316",688,"2,866","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1985,"116,672","7,496","1,942,516","50,974",0,0,"14,605","6,487","40,784",935,"3,514","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1986,"172,987","4,072","2,509,749","25,790",0,0,"17,299","7,129","48,894",522,"4,905","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1987,"172,384","8,325","2,490,418","43,516",0,0,"17,549","7,507","48,651",516,"5,020","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1988,"212,100","2,117","2,758,204","23,543",0,0,"11,820","4,938","54,278",677,"6,499","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1989,"257,411","1,751","2,918,286","29,199",0,0,"10,317","4,451","53,013",879,"6,846","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1990,"276,831","5,212","3,144,678","54,775",0,0,"9,873","4,675","56,387","1,465","6,659","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1991,"339,315","3,395","3,707,747","37,513",0,0,"12,035","4,405","67,469",951,"7,609","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1992,"395,698","1,213","4,411,221","13,107",0,0,"19,742","8,686","77,213",222,"8,539","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1993,"434,844",0,"4,542,962",0,0,0,"22,690","11,206","74,293",0,"6,141","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1994,"429,921",0,"4,317,350",0,0,0,"21,024","9,055","66,215",0,"6,860","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1995,"448,769",0,"4,508,955",0,0,0,"20,825","9,632","70,815",0,"9,638","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1996,"447,527",0,"4,387,230",0,0,0,"19,212","9,003","70,963",0,"6,614","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1997,"432,697",0,"4,461,952",0,0,0,"20,573","8,733","69,664",0,"8,817","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1998,"436,524",0,"4,498,420",0,0,0,"21,759","8,156","69,452",0,"12,695","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,1999,"446,160",0,"4,502,938",0,0,0,"22,251","7,836","72,148",0,"8,923","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2000,"401,558",0,"4,222,197",0,0,0,"21,310","7,287","71,411",0,"7,652","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2001,"368,592",0,"3,971,673",0,0,0,"19,287","7,787","70,745",0,"6,279","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2002,"367,078",0,"3,682,054",0,0,0,"16,907","7,512","62,365",0,"4,765","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2003,"386,986",0,"3,795,399",0,0,0,"16,888","7,939","64,009",0,"4,797","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2004,"371,706",0,"3,757,107",0,0,0,"16,504","7,514","65,281",0,"4,737","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2005,"393,381",0,"3,942,040",0,0,0,"15,335","8,035","69,708",0,"5,119","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2006,"392,537",0,"3,677,169",0,0,0,"15,413","7,690","59,478",0,"4,841","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2007,"417,560",0,"3,865,946",0,0,0,"13,444","7,770","64,750",0,"5,260","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2008,"436,715",0,"4,017,992",0,0,0,"14,633","8,454","68,810",0,"4,216","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2009,"436,241",0,"3,878,863",0,0,0,"14,424","7,486","62,595",0,"5,528","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2010,"435,908",0,"3,821,727",0,0,0,"13,730","8,019","61,368",0,"5,074","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Canyonlands NP,2011,"473,773",0,"3,990,376",0,0,0,"15,797","8,097","60,557",0,"3,459","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
